Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
2.8766831127788316e7,0.003957252901498428,0.7012474926313254,-18.68485016916953,0.7633013719526216,117.53213916573479,0.0817291251155444,1.0810449949608059e6,1.0991522866517096e6,3.536819739842478e6,1.2783446442174236e6,0.3376563664918571
2.284886670249188e7,0.0007598827365168265,0.8442889929174394,-18.480679700500662,0.8981306879547137,87.14943550503337,0.029803880420345243,895739.7938881702,1.3228574673382007e6,3.411744820967431e6,1.4178098620809596e6,0.3058573023514748
1.780147994288383e7,0.0012224205912330492,0.8621227539999848,-18.505646923372044,0.8184196233841274,101.02716811746875,0.07964064609592805,865764.610937146,1.0083802031133389e6,3.212563068149916e6,1.7254683876785215e6,0.29296267640260615
1.962574800623088e7,0.0008722577060763168,0.8428215536769972,-18.51652486054707,0.8281166473806645,103.00956176278645,0.07859967804634814,801275.3675778956,987728.1846630129,3.2942005243893666e6,1.6277095106246558e6,0.3498076622615647
1.9923205017953552e7,0.0011950350224383256,0.9714148246792006,-18.652008556543635,0.7508487262040097,125.75657671573282,0.02644678698785529,895639.8809090888,1.150173645926321e6,3.267233457896595e6,1.6619289624421177e6,0.2933439295830149
2.030816006776656e7,0.0009407352168990968,0.9623098538673648,-18.649009563402288,0.7721769247570827,99.07664188356607,0.03721855808287178,923282.2933696355,1.2457130752343698e6,3.3844173595007393e6,1.5393125037400152e6,0.2457154812745065
2.055269070328567e7,0.0025793210756022873,0.8620191446438809,-18.55833988615973,0.7783264768402777,119.73359685302871,0.04970249326126272,893526.9143812789,912669.2024262389,2.911144585531268e6,1.4292700792363216e6,0.34818344667435003
1.760864130319464e7,0.003382448004412976,0.9511626116159521,-18.628111420207176,0.7943215308331346,124.84191247915145,0.03089351770418956,846675.7723262369,1.0093121198710843e6,2.804323600264393e6,1.562495656572907e6,0.32344537864239203
2.338479920429406e7,0.005703733184866732,0.7039755444354805,-18.166248252718944,0.5731824468123432,110.0932805384312,0.059779109183011235,1.134844747172635e6,1.1837808635462131e6,2.9178443255631006e6,1.089823220009646e6,0.3183560072157888
2.0268655328888673e7,0.0015420770773697055,0.9088647757340225,-18.77607510806772,0.8494376350275206,120.83971289206208,0.05358077784741393,779324.6973353238,1.0886601336814458e6,3.2114223391188006e6,1.246048943203167e6,0.3290548616294292
1.9606838836928573e7,0.0005503320105697614,0.988206379335952,-18.296268579979383,0.5155786932564564,114.31706786087875,0.042610784286327204,1.0773134839506191e6,956371.2117081298,3.3399276907418105e6,1.5389776511662258e6,0.3368778724730663
2.2989256641709838e7,0.0006901680637421042,0.8801405440855397,-18.735141145176772,0.9822842700728587,84.95025270322424,0.035241014160046845,948997.2234838966,1.1985622256374736e6,3.500100646450274e6,1.6743707494836703e6,0.2487840779069904
1.9816150192164693e7,0.0009922681055216998,0.7441704355421055,-18.384743703300202,0.6071853598604745,132.49537587900056,0.11012903550883328,859430.0405197502,1.0594254523200865e6,3.3332211486675474e6,1.4627711130346586e6,0.38435997133710176
2.1129875275168736e7,0.0004163634591218893,0.9603413650135062,-18.43504671885956,0.6919473822736255,113.72184420797238,0.021433592216162794,958023.0443245322,1.077864888972627e6,2.9037241611349923e6,1.3940602928311988e6,0.30500606032356514
2.0047199775318276e7,0.002511753598415087,0.9111401721098608,-18.532014066753902,0.749317797106729,99.79062742564253,0.04471152211095974,902700.7037807712,1.1767003636991654e6,3.397059505199057e6,1.3791406292186326e6,0.2968581520217633
2.0753768187610142e7,0.002339511657744709,0.9075880781868079,-18.540563267716358,0.7411654760586129,97.22942544204675,0.04655752036179017,910501.3482663111,1.184605116414077e6,3.2369018803313226e6,1.423814076519284e6,0.29018500071699543
1.7245276493089303e7,0.003169464156118026,0.9191076893822459,-18.565712460164512,0.8015232101724313,100.4882638594821,0.053759314297514245,919789.8018790252,1.1039727418793445e6,3.576298451430787e6,1.3546940270643467e6,0.285360730003111
1.7119945823421385e7,0.0029570910629682957,0.9224504183005001,-18.596046421950874,0.7968577717764804,100.32805258229826,0.0463722525885606,926396.4716106423,1.100084798282585e6,3.659600799780699e6,1.377016581531012e6,0.2868268092747918
2.4736892692557223e7,0.00037938181244477674,0.8586072399623201,-18.512736087068077,0.8175699090022897,111.10422349019757,0.03074223682496067,878597.2799403112,1.0212202395502767e6,3.268817919716573e6,1.3212879737079835e6,0.38035829837906093
2.230977989864381e7,0.0006643058662656757,0.8694150686786561,-18.41654745037352,0.6404118091517353,120.1247630728893,0.04951572115262398,941404.9461409203,953637.1719537926,3.0845201599024246e6,1.5504482239131096e6,0.26021823158895613
2.5985025744181816e7,0.0006889075032743349,0.8230554671462024,-18.458963156324963,0.604103194659757,125.23631226826669,0.02555621077028053,840712.3280427412,1.1578770327452566e6,3.14944981326633e6,1.212072085116013e6,0.44929338723619877
2.1276312840708707e7,0.0008168693455029221,0.7674248785685126,-18.34457883676785,0.7117953788369646,108.45792337697519,0.05023422281043574,881701.8989904294,993516.5189640217,3.2581226597363194e6,1.1719701018030017e6,0.2549229319736178
2.0157793416625492e7,0.0002325883279526499,0.9370402046507968,-18.820886054505756,0.9838709113130727,113.87066096902313,0.03243753401829117,893424.3972611101,1.091363869923018e6,3.3016604261333393e6,1.197344964135133e6,0.29440632670506517
2.012605235144986e7,0.0002400971661896062,0.966265066638306,-18.866252246830463,0.9657953841595174,120.22058858633079,0.03184242469680628,910966.723688073,1.1410849475139622e6,3.2384211914393757e6,1.1961769701004238e6,0.2959490246818856
1.9297739584444813e7,0.00041519156087155675,0.9136145865814644,-18.512783252368315,0.7662436826563442,108.075688441827,0.08400071827883508,936889.9820846936,1.146387027783036e6,3.9827177467200854e6,1.1462876300940223e6,0.27137901683478266
2.634326882648523e7,0.002567628737701884,0.8095200333323586,-18.55645181884343,0.7822855810778733,112.96219143230908,0.034753226072893585,822392.0158104243,1.0490665057559633e6,2.829035745827484e6,1.4784787416152568e6,0.3915940886268239
2.5210151768433295e7,0.002374216493986062,0.7548562226108467,-18.55255072372868,0.766273073479713,106.76357116404922,0.03674588918530821,814567.4992378682,1.0454360874920936e6,2.7317676034033014e6,1.5524688887029565e6,0.38966254399252703
2.2524930371844575e7,0.000162413075028859,0.9749623964426861,-18.460127772090903,0.5415620856760719,139.93776343491098,0.02331696160304772,925515.1488093013,880707.18079389,3.5552370638397625e6,1.4788370326581572e6,0.27744616020790136
1.922028862744289e7,0.0054531037538630344,0.8719667212114579,-18.709177492893456,0.8289973893576353,104.34596309529972,0.09230283230643498,932675.9648607166,1.3302855909121067e6,3.49810210970718e6,1.1092268367979745e6,0.2880832479628215
2.1339983417140923e7,0.00044419564351699933,0.9107279823030131,-18.694092266945383,0.783806518568597,111.43017083640545,0.06462144458158749,722222.4645464888,949356.9113528854,4.5348890683015175e6,1.8897408894087025e6,0.3724684995395026
1.963516234010556e7,0.0020530638153631094,0.749823776149307,-18.55625648823688,0.7129169579948522,124.81645631855939,0.06084248752437269,1.1001655471458838e6,1.2205418207379982e6,2.823192395409127e6,1.0806651978109446e6,0.29135859574652484
1.8361888604457986e7,0.0008410112129303179,0.8475192132322051,-18.4981064219465,0.6937867178165917,110.07869885934736,0.04997519911126351,787763.1603705392,1.0941787900444947e6,3.6461708813080923e6,1.6173801977687224e6,0.3256716383502931
1.9561976209680963e7,0.0005705342940923468,0.9004535355504586,-18.63856976601383,0.7707920906901553,126.92760014909506,0.077225207943339,801439.1202416385,975995.2876793164,4.014530111106018e6,1.381844419379007e6,0.320976858146931
2.085800318288338e7,0.001403329731059191,0.8555201532620479,-18.471972066760152,0.8248990176030531,95.2255071984355,0.029467831405402496,1.1507887252647039e6,1.258468399434544e6,2.806739409939467e6,1.2886467983289678e6,0.2866578890416692
1.8549219783492316e7,0.0013708808398346826,0.9005688740942012,-18.571988373084633,0.8457694177028822,106.77449187175363,0.12123741051803368,776372.3512489544,967395.2775303618,4.09957989005564e6,1.4132713784543173e6,0.3897685603108056
1.763267023288023e7,0.002590816242799088,0.8860564617322864,-18.683016875228727,0.8002496645284901,105.40090500969194,0.09601674082156107,807717.0488794243,963349.6326790043,4.350115566574463e6,1.4129287960243234e6,0.36593435057827806
2.17650412579175e7,0.0006712412993981951,0.9202232776802566,-18.732188991353162,0.8289988068784315,104.03107407362364,0.07507025885304248,1.0195965438151872e6,1.0238229086726124e6,3.8267376066886033e6,1.5484204311164399e6,0.2820080648766809
2.6073517555079706e7,0.0008118253253726738,0.9253831540550459,-18.694341287939572,0.9751680707534756,77.76449475431193,0.03158411178302771,982620.9271937924,1.3213617204628345e6,3.478818586290781e6,1.6252418028182338e6,0.278200285197753
1.6818654040997054e7,0.0002442949879107155,0.9271135492379281,-18.418299621854402,0.5366476130165215,143.73342029325175,0.06503586632194756,829610.4725405669,927419.816017542,3.116362692414369e6,1.2845280780414683e6,0.35335442027901415
2.4178817079173546e7,0.002466303315292033,0.8206268978948295,-18.337680551857392,0.5462399574552235,138.52269732913362,0.05005099760989038,701581.3425846141,966509.2087907891,3.152090064732333e6,1.4808557030549832e6,0.38180127466179153
1.8136844356146134e7,0.0003544516571194373,0.9500428825132147,-18.35424409624235,0.4953023687050699,146.18077720501825,0.051149925737329585,747150.8236975046,840750.0577322507,3.344149533408697e6,1.3853777815861057e6,0.35402043965033775
2.1288586224333428e7,0.0009747059836832562,0.9358616674441554,-18.578643400037677,0.6419028090809151,105.9568990148965,0.048178205160557715,1.1176954764556075e6,1.3530359587305167e6,3.1258779870500052e6,1.5248152543064614e6,0.3667886603952531
2.5823001459454298e7,0.0009373509673314039,0.6746854115566358,-18.648545049616352,0.991534974435077,100.14958565327485,0.10742152716865051,828378.5189469927,940163.8173106343,3.4117848541283347e6,1.2164232199005405e6,0.25331293828015555
2.5834312176901218e7,0.0012166727331880992,0.8173777329122178,-18.46867112660104,0.5276515007335465,132.7119829083286,0.03307703942312859,939803.4266671927,1.3309362288515235e6,3.701643798643891e6,1.3116645320123467e6,0.41439018394728183
3.2359124715057425e7,0.0007135521323889329,0.524021915924402,-18.361457438436275,0.7756406879010552,91.1710020015968,0.12247109503997249,1.0495440286204685e6,1.2026303316361448e6,3.693687643927292e6,1.3942850404202566e6,0.36525079360007234
3.1715861146647997e7,0.001196117129164036,0.5166266776948003,-18.553497554751193,0.7394754795485782,120.05019732257342,0.15307852770263958,966869.8387095794,1.31830923925246e6,3.0118582130332147e6,1.1448994747600593e6,0.3339029348954678
3.035829733590318e7,0.000720602516360483,0.6268993726995493,-18.521571057991558,0.8788181217111505,94.1591617313392,0.07519082450505102,1.0952862284113818e6,1.158069826246953e6,3.070289032651211e6,1.2716219155106444e6,0.312348277997661
2.3558219178326644e7,0.0005884202782129464,0.6367948195241065,-18.75041907502048,0.9913230885947146,114.67031270437673,0.13319909558891196,916540.6493544425,1.1843794683944217e6,3.4313423418176123e6,1.330514298967e6,0.28087659773717627
2.4987611071297016e7,0.0020534307003183642,0.8482674704896884,-18.42007947616174,0.6003052077905298,121.23614990555882,0.022190309103832188,985158.7665609936,1.1039317745967614e6,3.513767937842892e6,1.4020099431646145e6,0.32061853503379817
2.0439440559114706e7,0.0013545749560285886,0.9069001925122638,-18.509403056240885,0.6365896611936832,134.36969106624665,0.051564298320983845,865349.9007928555,992445.3317101585,3.0901170017900215e6,1.5400494380992064e6,0.3684251427065859
2.3723267538979154e7,0.0004019420893916226,0.8620653090958489,-18.870790522469456,1.0344693460836158,88.180013013908,0.047036572399378224,973150.9011819356,1.2341637039363463e6,3.329209136963946e6,1.498145879743643e6,0.2778735426039934
1.944293654167517e7,0.0004970694729009886,0.7780587237658535,-18.79949497187198,1.0260570532454985,91.08097350500711,0.12982285207821453,961988.1450151282,1.1476490003466532e6,3.851727844654167e6,1.685152545733712e6,0.26706443152146025
2.3740076749187145e7,0.002429703106752758,0.9057985235820317,-18.695477286297976,0.8942368757016975,99.93526251513205,0.02554045966190169,1.0083849479027842e6,1.0878459161423491e6,3.218290904610306e6,1.3357038110042638e6,0.2782527015454361
1.8861530958386287e7,0.0010411415643940452,0.9334028337387082,-18.48551014183937,0.7412532924804943,104.38453748841057,0.04240723421502872,918129.0475703402,1.1351292819821467e6,2.8310591377145927e6,1.5100511501206858e6,0.3363258077969297
1.8343112065515697e7,0.0011532122880957077,0.9531264766557911,-18.72192874734821,0.8623353272842881,110.66635065702562,0.04366609823725582,915124.3071240132,1.0497400397052474e6,3.4842747334003183e6,1.5041051838390392e6,0.23587750875388547
2.515426821690421e7,0.0006568033963478244,0.7607673870951126,-18.516109126847482,0.904631176140394,92.77960872347113,0.0474704874298629,1.1033684622012475e6,1.0834153947186428e6,3.3795481555198207e6,1.0793639159163665e6,0.37311114246893595
2.2026371458465185e7,0.005225077607084987,0.7168518810728858,-18.586499536310605,0.6756805011594973,134.73161497528355,0.07641117556200318,841512.9179660405,1.0584020286671259e6,3.5929955109103452e6,1.4804433909624685e6,0.2882744962001401
2.240024189216235e7,0.0009465178576197931,0.9479257033333705,-18.69715163506332,0.9443553761096954,82.2150984771119,0.029531312400824634,1.0802984558925985e6,1.2931282723851101e6,3.690229125117209e6,1.867773156030967e6,0.2913743235111047
1.7220290271406043e7,0.00029353904314076277,0.9851346345960001,-18.69312945112995,0.7921335471979395,121.19369682921226,0.053867859135411145,910338.6379694584,1.029555774292192e6,2.831763943000041e6,1.2717049013466113e6,0.25727282885125174
1.922776633646384e7,0.0016866321768515176,0.9924574893497066,-18.506619663469525,0.7800949289696508,103.91731102494782,0.035445641494215266,991653.6409054657,1.2342699483796e6,2.6306583961672005e6,1.2908188010890365e6,0.3233385894857467
2.5840801017782215e7,0.0009652647191288028,0.6882111502427305,-18.73429382862767,0.8656539483729115,115.58695975157809,0.0707031489250144,906159.0721573522,1.088580969072352e6,4.0089776094719195e6,1.6852576140653896e6,0.2827312040360895
3.818476714848571e7,0.0016226994100604977,0.5570891764955915,-18.5571532519187,0.9157709752615816,94.58419788056902,0.07830911415904143,951250.0038467951,1.2408548550087067e6,3.7681159588812366e6,1.2882122520796175e6,0.3860724403194148
1.601388519127298e7,0.000892447307789028,0.9782657783506281,-18.61026162801814,0.6926338918991031,134.48474689187717,0.09530391649030433,930781.6886529832,1.2392595396510551e6,3.321966345892677e6,1.2232023485800945e6,0.3686044884596383
2.4455869072197083e7,0.003300110128296408,0.8571813598018043,-18.315126100839073,0.724857798657402,99.52143854566093,0.03736737987704395,891065.8328156357,1.056108833178718e6,2.5343681820515664e6,1.3120786382630088e6,0.32890304470743276
1.612053919205385e7,0.0011998937173169787,0.9773108201482337,-18.61290874814148,0.67308024643532,146.65274496013598,0.054341314298838865,931943.7776703525,915418.4291627388,3.678687173056377e6,1.612552456576894e6,0.3311501321472969
1.912187666794844e7,0.0013091459854799278,0.9817423775935041,-18.8598324424063,1.2061199402525569,91.98004810741968,0.032465887137204046,838834.8666364001,1.0394854259310763e6,3.6667520361694233e6,1.3484006313655982e6,0.26319066185624096
2.282471061982766e7,0.0029139349837309075,0.8362739913016802,-18.59474069782749,0.7033092595861878,118.373137463671,0.03619251341676981,947628.762547316,1.1320638955333699e6,3.125787150739589e6,1.6323828397781344e6,0.2713004151430161
2.54789645747167e7,0.003026978781839964,0.6508192845323267,-18.654912431767183,0.9406612922091884,100.65769471590961,0.07568275199041587,954962.6314409783,991740.7099635499,3.0583743860050784e6,1.4039046043455452e6,0.32516438116341473
2.1871597620466907e7,0.0012112610461557354,0.7563399159316017,-18.601525794311673,0.652915643277669,126.07840295641067,0.07103941730754831,867150.2351235999,1.1642990067617197e6,3.862329420501218e6,1.4778169703560914e6,0.28267627832694825
3.2314751166234132e7,0.00039060731191092077,0.7197124939020776,-18.40937705772437,0.6254819631219957,109.29876231455941,0.03250435638609168,973546.6758727384,1.1302856258403596e6,2.8598165237138215e6,1.2517609634660645e6,0.4065606747600934
3.069753009949216e7,0.0007533543531739908,0.7587184423053689,-18.398140356688153,0.67793538790358,102.48087611919237,0.020233916447716174,856189.2854764092,1.3370236241852911e6,3.2328890534864394e6,1.229326320246919e6,0.3600705124678385
2.1839248594855595e7,0.0015804647370334648,0.5956856061295457,-18.491085826702992,0.6312207874022724,144.4476242939922,0.1453338862122315,972830.4033184072,999836.7285957999,3.357932837347592e6,1.3171859087738767e6,0.349238320227383
1.8564394662002422e7,0.0009834094686367457,0.7883445116387477,-18.478965214979624,0.6279549152200496,160.0180011220992,0.10423200397229296,842897.5934361699,949705.0122615416,2.774784985576246e6,1.1915058839610375e6,0.3385647604844823
1.8051983698817715e7,0.00019234006614560556,0.8630701766272091,-18.564086609197084,0.7184689055620064,120.20967615659612,0.059007958471008,980229.3478575428,1.140614728175258e6,3.3207839346094825e6,1.4453628435787281e6,0.36679779211396707
1.9393084393608302e7,0.00205705066549605,0.966171909178595,-18.62242392339637,0.8634958371303042,100.381383927075,0.039165994970994905,824662.9177390935,1.0448055167524358e6,3.507063359750453e6,1.3892288753939974e6,0.3085797293974386
2.029100662242779e7,0.0005661021871816519,0.9791197740703231,-18.69191048140305,0.7878498829716225,115.82213800831934,0.03725355218130664,865903.8045708047,1.0722218135510064e6,3.6004930982255605e6,1.666512278697314e6,0.2781622844080968
2.3990323981035512e7,0.0029728960699189418,0.6800294472594917,-18.771943226530546,1.11007897469849,89.20635382932294,0.08644698780282231,949813.1849872391,1.079410724812997e6,3.561546915031783e6,1.3560546667079767e6,0.27047508606239196
1.9866200286926355e7,0.002480721676735615,0.8437210663169706,-18.544229930819192,0.704907931972836,108.41798675180576,0.06756049773226804,1.162182917708775e6,1.3771591641002097e6,2.508036864582142e6,1.1759568482649336e6,0.31418635052580357
3.2361298939127754e7,0.0002708434430356329,0.696642483237142,-18.81267774358392,0.9122253535770202,119.85452314298931,0.05641908255151833,880912.7740254712,1.0376958055143947e6,4.455737549349841e6,1.585114661062515e6,0.3342158674275556
3.23768598711103e7,0.00027303320499814373,0.6187830022119883,-18.841605953027038,0.8557648848888711,123.22011968511603,0.06780720546642832,863327.0699893488,1.021665788294292e6,4.298883759344678e6,1.5716398501591892e6,0.3297993232415238
2.7053875805471018e7,0.0009094327519859598,0.6881335779853294,-18.425657916686777,0.6350604136689775,112.62336962399829,0.042786385928307906,919640.6076343731,954947.4242239387,4.370243682456914e6,1.3949067262989404e6,0.3023358029033802
1.8544942785291668e7,0.00029379795421329165,0.8822867328453754,-18.583887981643045,0.8052588963383233,125.43017683977021,0.07227158111176264,898715.437849402,843933.2545109405,3.6674816582659734e6,1.5699285307406918e6,0.31591038600496824
2.355335504949545e7,0.0014980100402317098,0.7052634326983046,-18.67359326220257,0.751838368646292,126.42357844490412,0.07763885253041473,892346.298787192,932948.6103303952,3.5178432992178393e6,1.5418058519671338e6,0.34446611402275834
2.178800660407517e7,0.0006829912778705967,0.9720131439903756,-18.522537693825164,0.7338638430690322,89.28212796249962,0.02671246911234636,1.0538202529996433e6,1.2613134919812032e6,2.6661720289651733e6,1.2277012060606945e6,0.26494727132817164
2.0502845999604397e7,0.0014813776537687953,0.8443889382794697,-18.485685818718622,0.6743776723994452,135.02336776564317,0.06039574404422087,804148.8782488678,939047.8486068153,3.6475674679787303e6,1.406228591576126e6,0.3721115241551774
2.4141448251142014e7,9.297492861525093e-5,0.8744329904005624,-18.476146654040683,0.6725417542635047,131.22534125588703,0.03377896928038428,805751.1286738846,842871.1781876516,2.634419874175024e6,1.2283892407910293e6,0.26563745608145906
2.2248856419892028e7,0.0029762108739424067,0.7362913173872735,-18.60645718962668,0.8060690432789774,116.24111178713002,0.08000268966489169,902020.9365247227,928918.9191676823,3.0327694700897215e6,1.8218617864817625e6,0.3084477012260815
2.3807452489111934e7,0.0033352705451580207,0.7789391350748006,-18.636714209091267,0.8347953947577461,110.19060080202904,0.044914899894755334,871041.176333294,1.0263501365527534e6,3.1712675168458004e6,1.4973835668121406e6,0.30621170545627285
1.8965180377126534e7,0.003776684309026931,0.8709102361528809,-18.63625065635783,0.8128430746839428,103.52008759299467,0.0561777146957917,824210.3089638151,1.0392571996228442e6,4.371635170104512e6,1.5137980047232714e6,0.32343128195772614
2.223825861075001e7,0.0008601969505029769,0.7660374851165744,-18.573975213903047,0.738592537343655,138.9298033005504,0.04764338089531845,745690.5094979547,887418.7634678426,3.1979642329891156e6,1.4659454857527632e6,0.34235838123986456
2.6112002116483845e7,0.00108033767768648,0.683421228008234,-18.213581953154396,0.49336457933080047,127.11194104698556,0.07009174193860498,971306.5331539672,1.3634220456823993e6,3.5847290895986054e6,1.079865815451909e6,0.46760882890018196
2.5284167662678886e7,0.0034786262899252256,0.6093331680676722,-18.260168582895645,0.4711810288231409,133.14339973515746,0.10222538606324617,835042.9217402635,1.1599461557049528e6,3.7625776178594655e6,972342.6228898317,0.36550061968655134
1.85383596137408e7,0.0018923497091401192,0.7110537132281781,-18.2083562237342,0.4526910090672229,130.19407286345023,0.1830005890802721,857763.3752576669,1.1631058020401136e6,3.179173521273416e6,1.331645862730797e6,0.50783229760178
3.7683027493794955e7,0.0013675341149930326,0.6819192380144726,-18.0643913944684,0.5082162970603963,138.77812132612607,0.02931927464076508,788855.8425881676,901155.0350191932,2.760146671631992e6,1.1712818672138439e6,0.4448841579993889
2.0234880245902535e7,0.000316723691500361,0.858568235748354,-18.805653322790647,0.9649513591306242,104.79202907529783,0.0447668126433475,927455.1535252514,1.1273258755204547e6,3.446693489436212e6,1.5912029633862346e6,0.29616792453605656
2.266282404537676e7,0.003021835783535842,0.7026601320485201,-18.57714499364482,0.6541219700052363,119.43159944420321,0.07516082625722627,922437.3433868,1.0571986783044403e6,3.5884038104405464e6,1.462714176906434e6,0.3121054476234344
2.7635140489705555e7,0.0007310973004260972,0.6177984796246955,-18.581499980455938,0.8312840675647675,114.72588296766858,0.0893166090316122,853842.5584106552,1.058655733517283e6,3.1123642697946685e6,1.4331431159024928e6,0.3514339957457918
1.9951239451963987e7,0.0009055013043925225,0.9058959666509337,-18.43023743844636,0.6091476410220813,121.49014756633912,0.03237524662956256,882926.2589405684,1.0643513180459894e6,3.4188738396135345e6,1.586890872918387e6,0.28647318497432783
2.119565707335511e7,0.0014124679363712541,0.9934189944637181,-18.54367425104245,0.7452433706440164,110.72967400733046,0.027141339097034513,917810.4985886314,1.0868332366897538e6,2.9488466244856063e6,1.2296177005800735e6,0.33238605200692606
2.4692594161932614e7,0.0010384326436049213,0.644514919031828,-18.50714980489234,0.8523400539616015,109.21280250655319,0.09966826568458041,944032.5448521336,1.1689934251355072e6,3.8091627917389437e6,1.3665717497415652e6,0.33123022420906906
2.3817801847754933e7,0.0014414543554752504,0.6672939250486205,-18.65735429862839,0.8029168485976445,101.0777633970956,0.09082898541611557,933649.742110881,1.1903945404347372e6,3.729340725677753e6,1.220758815073016e6,0.30125200510180516
2.5861748895834357e7,0.0018521209363678637,0.632989469002931,-18.650121720725775,0.8502659931904616,99.67751748495938,0.11488535791039249,1.0041632840971517e6,1.129770071348657e6,3.63473716124428e6,1.5052380620450578e6,0.31011268865730657
1.9332852540072627e7,0.000484097884981402,0.9868370747527972,-18.49088897156812,0.6862733474761624,113.94392227626612,0.024814697200900543,866712.5592322975,1.0695665130519804e6,3.2665883230316592e6,1.4345109320176332e6,0.24496296297177517
2.040934500257867e7,0.0004526073534811827,0.9793866855954909,-18.4595387219831,0.7078489135514412,109.92853466429936,0.027108931778930666,867822.1939588892,1.053941049455888e6,3.2115674681909885e6,1.3842001774865172e6,0.2410618835784257
1.87822965109191e7,0.0010613925143442106,0.9535412685425673,-18.581921068100463,0.7098380467624403,116.62272237870891,0.04552058473154556,991824.0059469424,1.0400501798987675e6,3.0276985587525982e6,1.599784484742525e6,0.30240584128313613
1.5838231953828251e7,0.0012221996264358069,0.9808043482673403,-18.456798189698073,0.7851303916512143,94.09254272020719,0.0636789065630183,1.0227504725851039e6,1.077225329955279e6,3.364310772818346e6,1.5009856574050714e6,0.3419922731038298
1.9012023514063332e7,0.001142583639123371,0.9713007475265841,-18.526006475803182,0.5624386454431939,133.93979513475355,0.057981349930779254,901788.6038131617,1.1898283012756929e6,3.585508131440567e6,1.218751138160432e6,0.3580745822476848
2.5441650961576387e7,0.0005214229507281377,0.7297247798431625,-18.627560063509755,0.901558445416878,107.66802342395624,0.06846214494734239,714340.152601734,1.0496029165751385e6,3.4895877789313244e6,1.717868245670484e6,0.29078445259001723
1.8789846326090347e7,0.0009490774270338308,0.8964797081735847,-18.73857135730084,0.8508988605385385,114.26771711644022,0.07293781765073047,886122.5004803017,931666.2176872178,3.7702775241008583e6,1.6149033377204163e6,0.304053520829782
2.054576051138555e7,0.0007288226914856156,0.91900789944749,-18.655714649166747,0.8034163479646013,103.12632555848671,0.06020279837468606,873153.4466741189,1.0465855644801742e6,3.7069643344345996e6,1.7459140161495174e6,0.31441829289287254
1.883272643789191e7,0.0015831476199296066,0.9168032725129538,-18.561698163054878,0.7490103620448973,117.92936726411092,0.03788980251114788,828268.8969942739,1.0218586778554562e6,3.2292103264581114e6,1.9638845813922144e6,0.2843034397044273
1.998172036211849e7,0.0013564549731638375,0.950452942842024,-18.68945878482576,0.8910971717953023,103.13686964042157,0.048653225981905274,859429.8627903948,1.1046916945341036e6,3.4844769303105376e6,1.592443947931267e6,0.2887262611710856
2.199450619110178e7,0.00035765655597925523,0.9138687494380546,-18.765007169398395,0.881162069706746,94.94328671237567,0.04164468314340645,979697.3652122454,1.1588025099820276e6,3.54370418035984e6,1.4629531954402532e6,0.26590743303784586
1.5837015328314723e7,0.0049077810710487346,0.9979152061286181,-18.583018500032157,0.7657609920889394,112.88200705868444,0.048705996492765455,992178.0399761709,1.1632353920808355e6,3.1207139771691263e6,1.5069065225741444e6,0.3086929075926374
3.144223579739093e7,0.00017347257507375588,0.6167954319744283,-18.676683970553647,0.9511720612393596,98.6484836314554,0.08243689253135206,864992.9843553742,1.1466314072564729e6,3.50764924612676e6,1.3809411196628888e6,0.2678310593748548
2.353089763959847e7,0.000963970267279393,0.7333348074572009,-18.52544058836328,0.7250746042250933,110.18321620348267,0.06884120823419174,1.0495828799569737e6,1.1959546476463738e6,3.1268240425034706e6,1.2753649330810437e6,0.3519115198063685
2.2050232306367505e7,0.001015072633419807,0.8426976087289756,-18.814097906752444,0.8970368988694902,124.54377619161178,0.04417059855193476,946192.4670110025,1.1298324200602619e6,3.560689758042667e6,1.4255835104220212e6,0.263638060249016
2.429004032991906e7,0.0008664649843059036,0.8045117324488718,-18.691540179699196,0.9554014162378668,94.20202212301028,0.040783736261230594,885047.6735769981,1.2441457810587008e6,3.669859391537345e6,1.3006199465734083e6,0.26122507643144816
2.2822745848555297e7,0.001291355510454265,0.8451742714340337,-18.58346194534483,0.858846343419635,92.12062543942695,0.04713208670803112,903542.3182908681,1.180039201648283e6,3.6946090686802715e6,1.297332007122452e6,0.2772922772450007
2.020032430766903e7,0.0004656265930423329,0.9194818190501853,-18.530638686170825,0.6608279952129659,126.60165738790013,0.036876962951239246,988509.4002789474,1.1501112625952961e6,2.659435722600914e6,1.2895604947676384e6,0.30989974948050525
2.418617439767884e7,0.0018349414997625574,0.7956203321592871,-18.399568991813016,0.7077951899901396,98.71303339037358,0.03812763538379599,919546.02034979,953343.1312823317,3.389137817935762e6,1.5672364052926898e6,0.3135868625155212
2.6946997336039793e7,0.0015852973596575766,0.7489936657505798,-18.72955395843395,0.8368129139362208,122.73089150014884,0.04571370555627655,827724.8820852966,985197.5203182988,3.377607204511414e6,1.547236651188185e6,0.34219049273753216
1.751524787272444e7,0.002428225045486009,0.9033793608645867,-18.33708961948394,0.6028052868835965,117.14471758509659,0.0606507606947356,868069.1291672562,1.017462875157721e6,3.671462251794127e6,1.5187731417159205e6,0.3376470097914737
