DATE;TIME;STRAIN;SALINITY;REPLICATE;CONTROL;POPULATION;PLATE;WELL;DILUTION;FLORATE;COUNTS;CONCENTRATION
01/04/2023 11:02;10;RCC1108;5;1;No;Virus;3*;E1;1000;9.29;20405;2196447793
01/04/2023 11:02;10;RCC1108;10;1;No;Virus;3*;E2;1000;9.29;11605;1249192680
01/04/2023 11:02;10;RCC1108;15;1;No;Virus;3*;E3;1000;9.29;3930;423035522.1
01/04/2023 11:02;10;RCC1108;25;1;No;Virus;3*;E4;1000;9.29;2643;284499461.8
01/04/2023 11:02;10;RCC1108;35;1;No;Virus;3*;E5;1000;9.29;4422;475995694.3
01/04/2023 11:02;10;RCC1108;40;1;No;Virus;3*;E6;1000;9.29;5859;630678148.5
01/04/2023 11:02;10;RCC1108;5;2;No;Virus;3*;E7;1000;9.29;24204;2605382131
01/04/2023 11:02;10;RCC1108;10;2;No;Virus;3*;E8;1000;9.29;8937;962002152.9
01/04/2023 11:02;10;RCC1108;15;2;No;Virus;3*;E9;1000;9.29;4081;439289558.7
01/04/2023 11:02;10;RCC1108;25;2;No;Virus;3*;E10;1000;9.29;1571;169106566.2
01/04/2023 11:02;10;RCC1108;35;2;No;Virus;3*;E11;1000;9.29;4434;477287405.8
01/04/2023 11:02;10;RCC1108;40;2;No;Virus;3*;E12;1000;9.29;6072;653606028
02/04/2023 10:39;11.02;RCC4221;5;1;No;Host;5;F1;10;56.41;288;51054.77752
02/04/2023 10:39;11.02;RCC4221;10;1;No;Host;5;F2;10;56.41;14618;2591384.506
02/04/2023 10:39;11.02;RCC4221;15;1;No;Host;5;F3;10;56.41;7816;1385569.934
02/04/2023 10:39;11.02;RCC4221;25;1;No;Host;5;F4;10;56.41;4177;740471.5476
02/04/2023 10:39;11.02;RCC4221;35;1;No;Host;5;F5;10;56.41;5227;926608.7573
02/04/2023 10:39;11.02;RCC4221;40;1;No;Host;5;F6;10;56.41;6010;1065413.934
02/04/2023 10:39;11.02;RCC4221;5;2;No;Host;5;F7;10;56.41;278;49282.04219
02/04/2023 10:39;11.02;RCC4221;10;2;No;Host;5;F8;10;56.41;16683;2957454.352
02/04/2023 10:39;11.02;RCC4221;15;2;No;Host;5;F9;10;56.41;7913;1402765.467
02/04/2023 10:39;11.02;RCC4221;25;2;No;Host;5;F10;10;56.41;4384;777167.1689
02/04/2023 10:39;11.02;RCC4221;35;2;No;Host;5;F11;10;56.41;5752;1019677.362
02/04/2023 10:39;11.02;RCC4221;40;2;No;Host;5;F12;10;56.41;6330;1122141.464
02/04/2023 10:34;11.01;RCC1116;5;1;No;Host;2**;A1;200;54.3;22072;81296500.92
02/04/2023 10:34;11.01;RCC1116;10;1;No;Host;2**;A2;200;54.3;37009;136313075.5
02/04/2023 10:34;11.01;RCC1116;15;1;No;Host;2**;A3;200;54.3;41317;152180478.8
02/04/2023 10:34;11.01;RCC1116;25;1;No;Host;2**;A4;100;54.3;163;300184.1621
02/04/2023 10:34;11.01;RCC1116;35;1;No;Host;2**;A5;100;54.3;697;1283609.576
02/04/2023 10:34;11.01;RCC1116;40;1;No;Host;2**;A6;100;54.3;2017;3714548.803
02/04/2023 10:34;11.01;RCC1116;5;2;No;Host;2**;A7;200;54.3;14258;52515653.78
02/04/2023 10:34;11.01;RCC1116;10;2;No;Host;2**;A8;200;54.3;35431;130500920.8
02/04/2023 10:34;11.01;RCC1116;15;2;No;Host;2**;A9;200;54.3;42832;157760589.3
02/04/2023 10:34;11.01;RCC1116;25;2;No;Host;2**;A10;100;54.3;140;257826.8877
02/04/2023 10:34;11.01;RCC1116;35;2;No;Host;2**;A11;100;54.3;761;1401473.297
02/04/2023 10:34;11.01;RCC1116;40;2;No;Host;2**;A12;100;54.3;2009;3699815.838
02/04/2023 10:48;11.01;RCC1123;5;1;No;Host;11;H1;100;55.43;9530;17192855.85
02/04/2023 10:48;11.01;RCC1123;10;1;No;Host;11;H2;100;55.43;13649;24623849.9
02/04/2023 10:48;11.01;RCC1123;15;1;No;Host;11;H3;10;55.43;10152;1831499.188
02/04/2023 10:48;11.01;RCC1123;25;1;No;Host;11;H4;10;55.43;12;2164.892657
02/04/2023 10:48;11.01;RCC1123;35;1;No;Host;11;H5;10;55.43;1027;185278.7299
02/04/2023 10:48;11.01;RCC1123;40;1;No;Host;11;H6;10;55.43;1154;208190.5106
02/04/2023 10:48;11.01;RCC1123;5;2;No;Host;11;H7;100;55.43;10130;18275302.18
02/04/2023 10:48;11.01;RCC1123;10;2;No;Host;11;H8;100;55.43;14195;25608876.06
02/04/2023 10:48;11.01;RCC1123;15;2;No;Host;11;H9;10;55.43;12185;2198268.086
02/04/2023 10:48;11.01;RCC1123;25;2;No;Host;11;H10;10;55.43;12;2164.892657
02/04/2023 10:48;11.01;RCC1123;35;2;No;Host;11;H11;10;55.43;279;50333.75428
02/04/2023 10:48;11.01;RCC1123;40;2;No;Host;11;H12;10;55.43;1341;241926.7545
02/04/2023 10:56;11;RCC1108;5;1;No;Host;12;G1;25;55.43;95516;43079559.81
02/04/2023 10:56;11;RCC1108;10;1;No;Host;12;G2;25;55.43;12560;5664802.454
02/04/2023 10:56;11;RCC1108;15;1;No;Host;12;G3;25;55.43;7103;3203590.114
02/04/2023 10:56;11;RCC1108;25;1;No;Host;12;G4;25;55.43;1831;825816.3449
02/04/2023 10:56;11;RCC1108;35;1;No;Host;12;G5;250;55.43;163;735161.4649
02/04/2023 10:56;11;RCC1108;40;1;No;Host;12;G6;250;55.43;252;1136568.645
02/04/2023 10:56;11;RCC1108;5;2;No;Host;12;G7;25;55.43;91484;41261049.97
02/04/2023 10:56;11;RCC1108;10;2;No;Host;12;G8;25;55.43;11591;5227764.748
02/04/2023 10:56;11;RCC1108;15;2;No;Host;12;G9;25;55.43;9877;4454717.662
02/04/2023 10:56;11;RCC1108;25;2;No;Host;12;G10;25;55.43;1722;776655.2408
02/04/2023 10:56;11;RCC1108;35;2;No;Host;12;G11;250;55.43;182;820855.1326
02/04/2023 10:56;11;RCC1108;40;2;No;Host;12;G12;250;55.43;188;847916.2908
02/04/2023 10:05;11;RCC4221;5;1;Yes;Host;5;B1;1000;56.41;4446;78815812.8
02/04/2023 10:05;11;RCC4221;10;1;Yes;Host;5;B2;1000;56.41;6486;114979613.5
02/04/2023 10:05;11;RCC4221;15;1;Yes;Host;5;B3;1000;56.41;7375;130739230.6
02/04/2023 10:05;11;RCC4221;25;1;Yes;Host;5;B4;1000;56.41;8823;156408438.2
02/04/2023 10:05;11;RCC4221;35;1;Yes;Host;5;B5;1000;56.41;8327;147615671
02/04/2023 10:05;11;RCC4221;40;1;Yes;Host;5;B6;1000;56.41;7975;141375642.6
02/04/2023 10:05;11;RCC4221;5;2;Yes;Host;5;B7;1000;56.41;4448;78851267.51
02/04/2023 10:05;11;RCC4221;10;2;Yes;Host;5;B8;1000;56.41;6489;115032795.6
02/04/2023 10:05;11;RCC4221;15;2;Yes;Host;5;B9;1000;56.41;7088;125651480.2
02/04/2023 10:05;11;RCC4221;25;2;Yes;Host;5;B10;1000;56.41;8161;144672930.3
02/04/2023 10:05;11;RCC4221;35;2;Yes;Host;5;B11;1000;56.41;7690;136323346.9
02/04/2023 10:05;11;RCC4221;40;2;Yes;Host;5;B12;1000;56.41;7981;141482006.7
02/04/2023 10:14;11;RCC1123;5;1;Yes;Host;11;D1;500;55.43;11345;102336280
02/04/2023 10:14;11;RCC1123;10;1;Yes;Host;11;D2;500;55.43;14267;128693848.1
02/04/2023 10:14;11;RCC1123;15;1;Yes;Host;11;D3;500;55.43;18301;165082085.5
02/04/2023 10:14;11;RCC1123;25;1;Yes;Host;11;D4;500;55.43;17740;160021648.9
02/04/2023 10:14;11;RCC1123;35;1;Yes;Host;11;D5;500;55.43;17467;157559083.5
02/04/2023 10:14;11;RCC1123;40;1;Yes;Host;11;D6;500;55.43;14990;135215587.2
02/04/2023 10:14;11;RCC1123;5;2;Yes;Host;11;D7;500;55.43;8610;77665524.08
02/04/2023 10:14;11;RCC1123;10;2;Yes;Host;11;D8;500;55.43;14851;133961753.6
02/04/2023 10:14;11;RCC1123;15;2;Yes;Host;11;D9;500;55.43;17859;161095074.9
02/04/2023 10:14;11;RCC1123;25;2;Yes;Host;11;D10;500;55.43;16063;144894461.5
02/04/2023 10:14;11;RCC1123;35;2;Yes;Host;11;D11;500;55.43;16650;150189428.1
02/04/2023 10:14;11;RCC1123;40;2;Yes;Host;11;D12;500;55.43;16392;147862168.5
02/04/2023 10:14;10.99;RCC1108;5;1;Yes;Host;12;C1;437;55.43;8049;63456846.47
02/04/2023 10:14;10.99;RCC1108;10;1;Yes;Host;12;C2;437;55.43;11496;90632365.15
02/04/2023 10:14;10.99;RCC1108;15;1;Yes;Host;12;C3;437;55.43;12662;99824896.27
02/04/2023 10:14;10.99;RCC1108;25;1;Yes;Host;12;C4;437;55.43;16594;130824066.4
02/04/2023 10:14;10.99;RCC1108;35;1;Yes;Host;12;C5;437;55.43;14396;113495435.7
02/04/2023 10:14;10.99;RCC1108;40;1;Yes;Host;12;C6;437;55.43;12986;102379253.1
02/04/2023 10:14;10.99;RCC1108;5;2;Yes;Host;12;C7;437;55.43;7485;59010373.44
02/04/2023 10:14;10.99;RCC1108;10;2;Yes;Host;12;C8;437;55.43;10728;84577593.36
02/04/2023 10:14;10.99;RCC1108;15;2;Yes;Host;12;C9;437;55.43;5973;47090041.49
02/04/2023 10:14;10.99;RCC1108;25;2;Yes;Host;12;C10;437;55.43;15669;123531535.3
02/04/2023 10:14;10.99;RCC1108;35;2;Yes;Host;12;C11;437;55.43;14439;113834439.8
02/04/2023 10:14;10.99;RCC1108;40;2;Yes;Host;12;C12;437;55.43;16040;126456431.5
02/04/2023 10:39;11.02;RCC4221;5;1;No;Virus;2*;B1;2000;9.29;13316;2866738428
02/04/2023 10:39;11.02;RCC4221;10;1;No;Virus;2*;B2;2000;9.29;12230;2632938644
02/04/2023 10:39;11.02;RCC4221;15;1;No;Virus;2*;B3;2000;9.29;2847;612917115.2
02/04/2023 10:39;11.02;RCC4221;25;1;No;Virus;2*;B4;2000;9.29;3472;747470398.3
02/04/2023 10:39;11.02;RCC4221;35;1;No;Virus;2*;B5;2000;9.29;2216;477072120.6
02/04/2023 10:39;11.02;RCC4221;40;1;No;Virus;2*;B6;2000;9.29;1900;409041980.6
02/04/2023 10:39;11.02;RCC4221;5;2;No;Virus;2*;B7;2000;9.29;3958;852099031.2
02/04/2023 10:39;11.02;RCC4221;10;2;No;Virus;2*;B8;2000;9.29;4536;976533907.4
02/04/2023 10:39;11.02;RCC4221;15;2;No;Virus;2*;B9;2000;9.29;3607;776533907.4
02/04/2023 10:39;11.02;RCC4221;25;2;No;Virus;2*;B10;2000;9.29;4272;919698600.6
02/04/2023 10:39;11.02;RCC4221;35;2;No;Virus;2*;B11;2000;9.29;2942;633369214.2
02/04/2023 10:39;11.02;RCC4221;40;2;No;Virus;2*;B12;2000;9.29;1645;354144241.1
02/04/2023 10:34;11.01;RCC1116;5;1;No;Virus;2*;F1;5000;9.29;120;64585575.89
02/04/2023 10:34;11.01;RCC1116;10;1;No;Virus;2*;F2;5000;9.29;32;17222820.24
02/04/2023 10:34;11.01;RCC1116;15;1;No;Virus;2*;F3;5000;9.29;1613;868137782.6
02/04/2023 10:34;11.01;RCC1116;25;1;No;Virus;2*;F4;5000;9.29;8265;4448331539
02/04/2023 10:34;11.01;RCC1116;35;1;No;Virus;2*;F5;5000;9.29;9227;4966092573
02/04/2023 10:34;11.01;RCC1116;40;1;No;Virus;2*;F6;5000;9.29;9038;4864370291
02/04/2023 10:34;11.01;RCC1116;5;2;No;Virus;2*;F7;5000;9.29;134;72120559.74
02/04/2023 10:34;11.01;RCC1116;10;2;No;Virus;2*;F8;5000;9.29;48;25834230.36
02/04/2023 10:34;11.01;RCC1116;15;2;No;Virus;2*;F9;5000;9.29;2197;1182454252
02/04/2023 10:34;11.01;RCC1116;25;2;No;Virus;2*;F10;5000;9.29;10671;5743272336
02/04/2023 10:34;11.01;RCC1116;35;2;No;Virus;2*;F11;5000;9.29;10183;5480624327
02/04/2023 10:34;11.01;RCC1116;40;2;No;Virus;2*;F12;5000;9.29;9001;4844456405
02/04/2023 10:48;11.01;RCC1123;5;1;No;Virus;3*;B1;1000;9.29;28802;3100322928
02/04/2023 10:48;11.01;RCC1123;10;1;No;Virus;3*;B2;1000;9.29;27020;2908503767
02/04/2023 10:48;11.01;RCC1123;15;1;No;Virus;3*;B3;1000;9.29;12620;1358449946
02/04/2023 10:48;11.01;RCC1123;25;1;No;Virus;3*;B4;1000;9.29;3996;430139935.4
02/04/2023 10:48;11.01;RCC1123;35;1;No;Virus;3*;B5;1000;9.29;5378;578902045.2
02/04/2023 10:48;11.01;RCC1123;40;1;No;Virus;3*;B6;1000;9.29;6754;727018299.2
02/04/2023 10:48;11.01;RCC1123;5;2;No;Virus;3*;B7;1000;9.29;29992;3228417653
02/04/2023 10:48;11.01;RCC1123;10;2;No;Virus;3*;B8;1000;9.29;31266;3365554360
02/04/2023 10:48;11.01;RCC1123;15;2;No;Virus;3*;B9;1000;9.29;13425;1445102260
02/04/2023 10:48;11.01;RCC1123;25;2;No;Virus;3*;B10;1000;9.29;3827;411948331.5
02/04/2023 10:48;11.01;RCC1123;35;2;No;Virus;3*;B11;1000;9.29;5692;612701829.9
02/04/2023 10:48;11.01;RCC1123;40;2;No;Virus;3*;B12;1000;9.29;7160;770721205.6
02/04/2023 10:56;11;RCC1108;5;1;No;Virus;3*;F1;1000;9.29;24227;2607857912
02/04/2023 10:56;11;RCC1108;10;1;No;Virus;3*;F2;1000;9.29;7847;844671690
02/04/2023 10:56;11;RCC1108;15;1;No;Virus;3*;F3;1000;9.29;4985;536598493
02/04/2023 10:56;11;RCC1108;25;1;No;Virus;3*;F4;1000;9.29;2721;292895586.7
02/04/2023 10:56;11;RCC1108;35;1;No;Virus;3*;F5;1000;9.29;4559;490742734.1
02/04/2023 10:56;11;RCC1108;40;1;No;Virus;3*;F6;1000;9.29;6405;689451022.6
02/04/2023 10:56;11;RCC1108;5;2;No;Virus;3*;F7;1000;9.29;23163;2493326157
02/04/2023 10:56;11;RCC1108;10;2;No;Virus;3*;F8;1000;9.29;8772;944241119.5
02/04/2023 10:56;11;RCC1108;15;2;No;Virus;3*;F9;1000;9.29;4371;470505920.3
02/04/2023 10:56;11;RCC1108;25;2;No;Virus;3*;F10;1000;9.29;3168;341011840.7
02/04/2023 10:56;11;RCC1108;35;2;No;Virus;3*;F11;1000;9.29;3616;389235737.4
02/04/2023 10:56;11;RCC1108;40;2;No;Virus;3*;F12;1000;9.29;6489;698493003.2
03/04/2023 10:35;12.02;RCC4221;5;1;No;Host;5;G1;10;56.41;391;69313.95143
03/04/2023 10:35;12.02;RCC4221;10;1;No;Host;5;G2;10;56.41;18698;3314660.521
03/04/2023 10:35;12.02;RCC4221;15;1;No;Host;5;G3;10;56.41;10863;1925722.39
03/04/2023 10:35;12.02;RCC4221;25;1;No;Host;5;G4;10;56.41;7351;1303137.742
03/04/2023 10:35;12.02;RCC4221;35;1;No;Host;5;G5;10;56.41;6385;1131891.509
03/04/2023 10:35;12.02;RCC4221;40;1;No;Host;5;G6;10;56.41;5039;893281.3331
03/04/2023 10:35;12.02;RCC4221;5;2;No;Host;5;G7;10;56.41;389;68959.40436
03/04/2023 10:35;12.02;RCC4221;10;2;No;Host;5;G8;10;56.41;19231;3409147.314
03/04/2023 10:35;12.02;RCC4221;15;2;No;Host;5;G9;10;56.41;11123;1971813.508
03/04/2023 10:35;12.02;RCC4221;25;2;No;Host;5;G10;10;56.41;3505;621343.7334
03/04/2023 10:35;12.02;RCC4221;35;2;No;Host;5;G11;10;56.41;6448;1143059.741
03/04/2023 10:35;12.02;RCC4221;40;2;No;Host;5;G12;10;56.41;5501;975181.7054
03/04/2023 10:48;12.02;RCC1116;5;1;No;Host;2**;B1;200;54.3;24598;90600368.32
03/04/2023 10:48;12.02;RCC1116;10;1;No;Host;2**;B2;200;54.3;39271;144644567.2
03/04/2023 10:48;12.02;RCC1116;15;1;No;Host;2**;B3;200;54.3;41228;151852670.3
03/04/2023 10:48;12.02;RCC1116;25;1;No;Host;2**;B4;100;54.3;114;209944.7514
03/04/2023 10:48;12.02;RCC1116;35;1;No;Host;2**;B5;100;54.3;785;1445672.192
03/04/2023 10:48;12.02;RCC1116;40;1;No;Host;2**;B6;100;54.3;2189;4031307.551
03/04/2023 10:48;12.02;RCC1116;5;2;No;Host;2**;B7;200;54.3;22590;83204419.89
03/04/2023 10:48;12.02;RCC1116;10;2;No;Host;2**;B8;200;54.3;39544;145650092.1
03/04/2023 10:48;12.02;RCC1116;15;2;No;Host;2**;B9;200;54.3;44125;162523020.3
03/04/2023 10:48;12.02;RCC1116;25;2;No;Host;2**;B10;100;54.3;108;198895.0276
03/04/2023 10:48;12.02;RCC1116;35;2;No;Host;2**;B11;100;54.3;756;1392265.193
03/04/2023 10:48;12.02;RCC1116;40;2;No;Host;2**;B12;100;54.3;1982;3650092.081
03/04/2023 11:00;12.02;RCC1123;5;1;No;Host;2**;D1;100;54.3;10186;18758747.7
03/04/2023 11:00;12.02;RCC1123;10;1;No;Host;2**;D2;100;54.3;15918;29314917.13
03/04/2023 11:00;12.02;RCC1123;15;1;No;Host;2**;D3;10;54.3;10185;1875690.608
03/04/2023 11:00;12.02;RCC1123;25;1;No;Host;2**;D4;10;54.3;6;1104.972376
03/04/2023 11:00;12.02;RCC1123;35;1;No;Host;2**;D5;10;54.3;1037;190976.0589
03/04/2023 11:00;12.02;RCC1123;40;1;No;Host;2**;D6;10;54.3;1022;188213.628
03/04/2023 11:00;12.02;RCC1123;5;2;No;Host;2**;D7;100;54.3;10297;18963167.59
03/04/2023 11:00;12.02;RCC1123;10;2;No;Host;2**;D8;100;54.3;15725;28959484.35
03/04/2023 11:00;12.02;RCC1123;15;2;No;Host;2**;D9;10;54.3;10888;2005156.538
03/04/2023 11:00;12.02;RCC1123;25;2;No;Host;2**;D10;10;54.3;24;4419.889503
03/04/2023 11:00;12.02;RCC1123;35;2;No;Host;2**;D11;10;54.3;1099;202394.1068
03/04/2023 11:00;12.02;RCC1123;40;2;No;Host;2**;D12;10;54.3;1291;237753.2228
03/04/2023 11:07;12.01;RCC1108;5;1;No;Host;2**;F1;250;54.3;9434;43434622.47
03/04/2023 11:07;12.01;RCC1108;10;1;No;Host;2**;F2;250;54.3;1705;7849907.919
03/04/2023 11:07;12.01;RCC1108;15;1;No;Host;2**;F3;25;54.3;23184;10674033.15
03/04/2023 11:07;12.01;RCC1108;25;1;No;Host;2**;F4;25;54.3;3177;1462707.182
03/04/2023 11:07;12.01;RCC1108;35;1;No;Host;2**;F5;25;54.3;5423;2496777.164
03/04/2023 11:07;12.01;RCC1108;40;1;No;Host;2**;F6;25;54.3;4574;2105893.186
03/04/2023 11:07;12.01;RCC1108;5;2;No;Host;2**;F7;250;54.3;7016;32302025.78
03/04/2023 11:07;12.01;RCC1108;10;2;No;Host;2**;F8;250;54.3;1551;7140883.978
03/04/2023 11:07;12.01;RCC1108;15;2;No;Host;2**;F9;25;54.3;21486;9892265.193
03/04/2023 11:07;12.01;RCC1108;25;2;No;Host;2**;F10;25;54.3;2722;1253222.836
03/04/2023 11:07;12.01;RCC1108;35;2;No;Host;2**;F11;25;54.3;5300;2440147.33
03/04/2023 11:07;12.01;RCC1108;40;2;No;Host;2**;F12;25;54.3;5314;2446593.002
03/04/2023 10:19;12.01;RCC4221;5;1;Yes;Host;6;A1;1000;56.41;3905;69225314.66
03/04/2023 10:19;12.01;RCC4221;10;1;Yes;Host;6;A2;1000;56.41;5565;98652721.15
03/04/2023 10:19;12.01;RCC4221;15;1;Yes;Host;6;A3;1000;56.41;6816;120829640.1
03/04/2023 10:19;12.01;RCC4221;25;1;Yes;Host;6;A4;1000;56.41;8124;144017018.3
03/04/2023 10:19;12.01;RCC4221;35;1;Yes;Host;6;A5;1000;56.41;7147;126697394.1
03/04/2023 10:19;12.01;RCC4221;40;1;Yes;Host;6;A6;1000;56.41;7727;136979259
03/04/2023 10:19;12.01;RCC4221;5;2;Yes;Host;6;A7;1000;56.41;3811;67558943.45
03/04/2023 10:19;12.01;RCC4221;10;2;Yes;Host;6;A8;1000;56.41;5985;106098209.5
03/04/2023 10:19;12.01;RCC4221;15;2;Yes;Host;6;A9;1000;56.41;7213;127867399.4
03/04/2023 10:19;12.01;RCC4221;25;2;Yes;Host;6;A10;1000;56.41;9044;160326183.3
03/04/2023 10:19;12.01;RCC4221;35;2;Yes;Host;6;A11;1000;56.41;7673;136021981.9
03/04/2023 10:19;12.01;RCC4221;40;2;Yes;Host;6;A12;1000;56.41;6812;120758730.7
03/04/2023 10:19;12.01;RCC1116;5;1;Yes;Host;1**;A1;200;53.4;18331;68655430.71
03/04/2023 10:19;12.01;RCC1116;10;1;Yes;Host;1**;A2;200;53.4;29423;110198501.9
03/04/2023 10:19;12.01;RCC1116;15;1;Yes;Host;1**;A3;200;53.4;41983;157239700.4
03/04/2023 10:19;12.01;RCC1116;25;1;Yes;Host;1**;A4;200;53.4;29034;108741573
03/04/2023 10:19;12.01;RCC1116;35;1;Yes;Host;1**;A5;200;53.4;16439;61569288.39
03/04/2023 10:19;12.01;RCC1116;40;1;Yes;Host;1**;A6;200;53.4;16603;62183520.6
03/04/2023 10:19;12.01;RCC1116;5;2;Yes;Host;1**;A7;200;53.4;19058;71378277.15
03/04/2023 10:19;12.01;RCC1116;10;2;Yes;Host;1**;A8;200;53.4;37845;141741573
03/04/2023 10:19;12.01;RCC1116;15;2;Yes;Host;1**;A9;200;53.4;40587;152011236
03/04/2023 10:19;12.01;RCC1116;25;2;Yes;Host;1**;A10;200;53.4;27382;102554307.1
03/04/2023 10:19;12.01;RCC1116;35;2;Yes;Host;1**;A11;200;53.4;14178;53101123.6
03/04/2023 10:19;12.01;RCC1116;40;2;Yes;Host;1**;A12;200;53.4;17078;63962546.82
03/04/2023 10:31;12.01;RCC1123;5;1;Yes;Host;1**;B1;200;53.4;20269;75913857.68
03/04/2023 10:31;12.01;RCC1123;10;1;Yes;Host;1**;B2;200;53.4;37153;139149812.7
03/04/2023 10:31;12.01;RCC1123;15;1;Yes;Host;1**;B3;200;53.4;46441;173936329.6
03/04/2023 10:31;12.01;RCC1123;25;1;Yes;Host;1**;B4;200;53.4;24902;93265917.6
03/04/2023 10:31;12.01;RCC1123;35;1;Yes;Host;1**;B5;200;53.4;12642;47348314.61
03/04/2023 10:31;12.01;RCC1123;40;1;Yes;Host;1**;B6;200;53.4;13923;52146067.42
03/04/2023 10:31;12.01;RCC1123;5;2;Yes;Host;1**;B7;200;53.4;17968;67295880.15
03/04/2023 10:31;12.01;RCC1123;10;2;Yes;Host;1**;B8;200;53.4;33107;123996254.7
03/04/2023 10:31;12.01;RCC1123;15;2;Yes;Host;1**;B9;200;53.4;53681;201052434.5
03/04/2023 10:31;12.01;RCC1123;25;2;Yes;Host;1**;B10;200;53.4;33064;123835206
03/04/2023 10:31;12.01;RCC1123;35;2;Yes;Host;1**;B11;200;53.4;12079;45239700.37
03/04/2023 10:31;12.01;RCC1123;40;2;Yes;Host;1**;B12;200;53.4;14749;55239700.37
03/04/2023 10:31;12.01;RCC1108;5;1;Yes;Host;1**;C1;200;53.4;27173;101771535.6
03/04/2023 10:31;12.01;RCC1108;10;1;Yes;Host;1**;C2;200;53.4;37627;140925093.6
03/04/2023 10:31;12.01;RCC1108;15;1;Yes;Host;1**;C3;200;53.4;41898;156921348.3
03/04/2023 10:31;12.01;RCC1108;25;1;Yes;Host;1**;C4;200;53.4;41943;157089887.6
03/04/2023 10:31;12.01;RCC1108;35;1;Yes;Host;1**;C5;200;53.4;42517;159239700.4
03/04/2023 10:31;12.01;RCC1108;40;1;Yes;Host;1**;C6;200;53.4;41225;154400749.1
03/04/2023 10:31;12.01;RCC1108;5;2;Yes;Host;1**;C7;200;53.4;24507;91786516.85
03/04/2023 10:31;12.01;RCC1108;10;2;Yes;Host;1**;C8;200;53.4;39290;147153558.1
03/04/2023 10:31;12.01;RCC1108;15;2;Yes;Host;1**;C9;200;53.4;43754;163872659.2
03/04/2023 10:31;12.01;RCC1108;25;2;Yes;Host;1**;C10;200;53.4;17057;63883895.13
03/04/2023 10:31;12.01;RCC1108;35;2;Yes;Host;1**;C11;200;53.4;59369;222355805.2
03/04/2023 10:31;12.01;RCC1108;40;2;Yes;Host;1**;C12;200;53.4;40311;150977528.1
03/04/2023 10:35;12.02;RCC4221;5;1;No;Virus;2*;C1;2000;9.29;17307;3725941873
03/04/2023 10:35;12.02;RCC4221;10;1;No;Virus;2*;C2;2000;9.29;5093;1096447793
03/04/2023 10:35;12.02;RCC4221;15;1;No;Virus;2*;C3;2000;9.29;3680;792249730.9
03/04/2023 10:35;12.02;RCC4221;25;1;No;Virus;2*;C4;2000;9.29;3753;807965554.4
03/04/2023 10:35;12.02;RCC4221;35;1;No;Virus;2*;C5;2000;9.29;3376;726803014
03/04/2023 10:35;12.02;RCC4221;40;1;No;Virus;2*;C6;2000;9.29;3041;654682454.3
03/04/2023 10:35;12.02;RCC4221;5;2;No;Virus;2*;C7;2000;9.29;16581;3569644779
03/04/2023 10:35;12.02;RCC4221;10;2;No;Virus;2*;C8;2000;9.29;5869;1263509150
03/04/2023 10:35;12.02;RCC4221;15;2;No;Virus;2*;C9;2000;9.29;3802;818514531.8
03/04/2023 10:35;12.02;RCC4221;25;2;No;Virus;2*;C10;2000;9.29;8329;1793110872
03/04/2023 10:35;12.02;RCC4221;35;2;No;Virus;2*;C11;2000;9.29;2762;594617868.7
03/04/2023 10:35;12.02;RCC4221;40;2;No;Virus;2*;C12;2000;9.29;3173;683100107.6
03/04/2023 10:48;12.02;RCC1116;5;1;No;Virus;2*;G1;5000;9.29;135;72658772.87
03/04/2023 10:48;12.02;RCC1116;10;1;No;Virus;2*;G2;5000;9.29;40;21528525.3
03/04/2023 10:48;12.02;RCC1116;15;1;No;Virus;2*;G3;5000;9.29;3019;1624865447
03/04/2023 10:48;12.02;RCC1116;25;1;No;Virus;2*;G4;5000;9.29;9277;4993003229
03/04/2023 10:48;12.02;RCC1116;35;1;No;Virus;2*;G5;5000;9.29;8732;4699677072
03/04/2023 10:48;12.02;RCC1116;40;1;No;Virus;2*;G6;5000;9.29;8158;4390742734
03/04/2023 10:48;12.02;RCC1116;5;2;No;Virus;2*;G7;5000;9.29;125;67276641.55
03/04/2023 10:48;12.02;RCC1116;10;2;No;Virus;2*;G8;5000;9.29;35;18837459.63
03/04/2023 10:48;12.02;RCC1116;15;2;No;Virus;2*;G9;5000;9.29;3275;1762648009
03/04/2023 10:48;12.02;RCC1116;25;2;No;Virus;2*;G10;5000;9.29;8694;4679224973
03/04/2023 10:48;12.02;RCC1116;35;2;No;Virus;2*;G11;5000;9.29;9058;4875134553
03/04/2023 10:48;12.02;RCC1116;40;2;No;Virus;2*;G12;5000;9.29;9030;4860064586
03/04/2023 11:00;12.02;RCC1123;5;1;No;Virus;3*;C1;5000;9.29;4337;2334230355
03/04/2023 11:00;12.02;RCC1123;10;1;No;Virus;3*;C2;5000;9.29;3265;1757265877
03/04/2023 11:00;12.02;RCC1123;15;1;No;Virus;3*;C3;5000;9.29;1173;631324004.3
03/04/2023 11:00;12.02;RCC1123;25;1;No;Virus;3*;C4;5000;9.29;155;83423035.52
03/04/2023 11:00;12.02;RCC1123;35;1;No;Virus;3*;C5;5000;9.29;879;473089343.4
03/04/2023 11:00;12.02;RCC1123;40;1;No;Virus;3*;C6;5000;9.29;901;484930032.3
03/04/2023 11:00;12.02;RCC1123;5;2;No;Virus;3*;C7;5000;9.29;3388;1823466093
